"Date & Time","Usage [kW]","Generation [kW]","L1 Voltage [V]","L2 Voltage [V]","POWER [kW]","POWER* [kVA]","POWER-FACTOR []","LIGHTS [A]","MICROWAVE [A]","KITCHEN1 [A]","DRYER [A]","HEATING1 [A]","RANGE2 [A]","BATHROOM [A]","WASHER [A]","AC [A]","DISHWASHER [A]","MAINS1 [A]","MAINS2 [A]"
2019-12-03 04:26:00,-0.159866667,-0.000000000,122.445189149,123.166705850,-0.159866667,0.238116667,0.671466699,0.673183365,0.146666674,0.902450043,0.151200007,0.146200007,0.177800008,0.142933340,0.143700007,0.146050007,0.142300007,0.882633375,1.056883384
2019-12-03 04:25:00,-0.321066667,-0.000000000,122.510205819,122.989239175,-0.321066667,0.395816667,0.715666701,1.981900094,0.148166674,0.905783376,0.150050007,0.146233340,0.177483342,0.142783340,0.145100007,0.147083340,0.142316673,2.168683436,1.058333384
2019-12-03 04:24:00,-1.302983333,-0.000000000,122.521655819,122.640672492,-1.302983333,1.336333333,0.975033380,9.769917131,0.147600007,0.908783376,0.150533340,0.146100007,0.182416675,0.142933340,0.145783340,0.143166673,0.140583340,9.834583800,1.062816717
2019-12-03 04:23:00,-1.306033333,-0.000000000,122.521505819,122.736305830,-1.306033333,1.338933333,0.975400046,9.783767131,0.146750007,0.913483377,0.151016674,0.144983340,0.180616675,0.142133340,0.143183340,0.146683340,0.141733340,9.848850468,1.062083384
2019-12-03 04:22:00,-1.332766667,-0.000000000,122.477722484,122.708655828,-1.332766667,1.365083333,0.976316713,9.996867141,0.147683340,0.917666710,0.151766674,0.146050007,0.180666675,0.144466674,0.143533340,0.144733340,0.140833340,10.062817145,1.063900051
2019-12-03 04:21:00,-0.683900000,-0.000000000,122.570422488,122.878639170,-0.683900000,0.743200000,0.792283371,4.842066897,0.146300007,0.920883377,0.151566674,0.147150007,0.179950009,0.142266673,0.142983340,0.145250007,0.141983340,4.996916904,1.070866718
2019-12-03 04:20:00,-0.163100000,-0.000000000,122.644905825,123.091822513,-0.163100000,0.240716667,0.677583366,0.671416699,0.147033340,0.926016711,0.150283340,0.145616674,0.179250009,0.142783340,0.144866674,0.145716674,0.142266673,0.883983375,1.075466718
2019-12-03 04:19:00,-0.163650000,-0.000000000,122.655605826,123.053022511,-0.163650000,0.240500000,0.680500032,0.673400032,0.147850007,0.931466711,0.150750007,0.145983340,0.177916675,0.143083340,0.144600007,0.144483340,0.143466673,0.879500042,1.078466718
2019-12-03 04:18:00,-0.164533333,-0.000000000,122.677789160,123.023722510,-0.164533333,0.241533333,0.681250032,0.674250032,0.146716674,0.935533378,0.151400007,0.146233340,0.176116675,0.141850007,0.143816673,0.145850007,0.140683340,0.886050042,1.080366718
2019-12-03 04:17:00,-0.164633333,-0.000000000,122.681955827,122.994889175,-0.164633333,0.241733333,0.681116699,0.673150032,0.147533340,0.940700045,0.150950007,0.146633340,0.177983342,0.141300007,0.144150007,0.145516674,0.139766673,0.879566708,1.088516718
2019-12-03 04:16:00,-0.164916667,-0.000000000,122.685939161,123.005905842,-0.164916667,0.241900000,0.681766699,0.672583365,0.146933340,0.944233378,0.150833340,0.147100007,0.176183342,0.142866673,0.145350007,0.145900007,0.142666673,0.881816709,1.087633385
2019-12-03 04:15:00,-0.165550000,-0.000000000,122.700539161,123.033289177,-0.165550000,0.242116667,0.683883366,0.672833365,0.148566674,0.947250045,0.151000007,0.145033340,0.178450008,0.144083340,0.144966674,0.144966674,0.141866673,0.880116708,1.090716718
2019-12-03 04:14:00,-0.166266667,-0.000000000,122.705172495,122.976472508,-0.166266667,0.243266667,0.683483366,0.678616699,0.148016674,0.949050045,0.149550007,0.145583340,0.176433342,0.143100007,0.142566673,0.147266674,0.142383340,0.887666709,1.092900052
2019-12-03 04:13:00,-0.171916667,-0.000000000,122.607072490,122.888539170,-0.171916667,0.247733333,0.693866700,0.677233366,0.147233340,0.997783381,0.152233341,0.146833340,0.178850008,0.141616673,0.145300007,0.145916674,0.141683340,0.881500042,1.137033387
2019-12-03 04:12:00,-0.121866667,-0.000000000,122.610439157,123.096105847,-0.121866667,0.231600000,0.475566689,0.673500032,0.147283340,0.700300033,0.150150007,0.145616674,0.178516675,0.142516673,0.144850007,0.145333340,0.140350007,0.882800042,1.003450048
2019-12-03 04:11:00,-0.056350000,-0.000000000,122.657955826,123.078139179,-0.056350000,0.179066667,0.314816682,0.672366699,0.146950007,0.147633340,0.150166674,0.146533340,0.178316675,0.142833340,0.145283340,0.145850007,0.141050007,0.882533375,0.574300027
2019-12-03 04:10:00,-0.247133333,-0.000000000,122.732789163,122.838839168,-0.247133333,0.365400000,0.417683353,2.219566772,0.146916674,0.146850007,0.152183341,0.146516674,0.177533342,0.143033340,0.143700007,0.144400007,0.140266673,2.399733447,0.579950028
2019-12-03 04:09:00,-1.195650000,-0.000000000,122.741105830,122.584172489,-1.195650000,1.273883333,0.938600045,9.749900463,0.147900007,0.147433340,0.152233341,0.144566674,0.180366675,0.141883340,0.144633340,0.143900007,0.140483340,9.817117133,0.573966694
2019-12-03 04:08:00,-1.196500000,-0.000000000,122.744655830,122.538022487,-1.196500000,1.274833333,0.938483378,9.760850464,0.147700007,0.146716674,0.152150007,0.145250007,0.181200009,0.144616674,0.145050007,0.146216674,0.141300007,9.825867133,0.576900027
2019-12-03 04:07:00,-1.198283333,-0.000000000,122.729955829,122.590055823,-1.198283333,1.276433333,0.938783378,9.772267131,0.147266674,0.148250007,0.151466674,0.146750007,0.181166675,0.142150007,0.143050007,0.146833340,0.141366673,9.835033800,0.576483361
2019-12-03 04:06:00,-1.212600000,-0.000000000,122.577322489,122.679772494,-1.212600000,1.290500000,0.939683378,9.877917136,0.148066674,0.149116674,0.152333341,0.146150007,0.180066675,0.143233340,0.143366673,0.144816674,0.140966673,9.944967139,0.574850027
2019-12-03 04:05:00,-0.694083333,-0.000000000,122.556472488,122.940572506,-0.694083333,0.795266667,0.612950029,5.773400274,0.147233340,0.149050007,0.152266674,0.147566674,0.178133342,0.143783340,0.144666674,0.144500007,0.143416673,5.912633614,0.574966694
2019-12-03 04:04:00,-0.056216667,-0.000000000,122.500122485,123.390689194,-0.056216667,0.179883333,0.312583348,0.672050032,0.146116674,0.147050007,0.151566674,0.146416674,0.177716675,0.143650007,0.144250007,0.146066674,0.142216673,0.883366709,0.578566694
2019-12-03 04:03:00,-0.056666667,-0.000000000,122.533222487,123.414255862,-0.056666667,0.178533333,0.317500015,0.671233365,0.147616674,0.147650007,0.149866674,0.146900007,0.177450008,0.141716673,0.143650007,0.145683340,0.140350007,0.879600042,0.571250027
2019-12-03 04:02:00,-0.056216667,-0.000000000,122.540522487,123.308539190,-0.056216667,0.179416667,0.313466682,0.672583365,0.147433340,0.148066674,0.150066674,0.145750007,0.176000008,0.141633340,0.144966674,0.147400007,0.142166673,0.880166708,0.578416694
2019-12-03 04:01:00,-0.056783333,-0.000000000,122.639122492,123.414155862,-0.056783333,0.179716667,0.316000015,0.671583365,0.147833340,0.148983340,0.151066674,0.145300007,0.176633342,0.143433340,0.144133340,0.144833340,0.140850007,0.888550042,0.571316694
2019-12-03 04:00:00,-0.056633333,-0.000000000,122.730139163,123.287805856,-0.056633333,0.179183333,0.316200015,0.671983365,0.146566674,0.148000007,0.151483341,0.145250007,0.178716675,0.141383340,0.143150007,0.145916674,0.140616673,0.882416709,0.573500027
2019-12-03 03:59:00,-0.055950000,-0.000000000,122.783305832,123.292955856,-0.055950000,0.179266667,0.312233348,0.671716699,0.146216674,0.148883340,0.150450007,0.148283340,0.177316675,0.143000007,0.143800007,0.146166674,0.140466673,0.882850042,0.573550027
2019-12-03 03:58:00,-0.056416667,-0.000000000,122.861822502,123.307122523,-0.056416667,0.179300000,0.314716682,0.671966699,0.148250007,0.148183340,0.150766674,0.145866674,0.177450008,0.142983340,0.143166673,0.145933340,0.142816673,0.882150042,0.574116694
2019-12-03 03:57:00,-0.056283333,-0.000000000,122.925355839,123.138305849,-0.056283333,0.179416667,0.313833348,0.672666699,0.147050007,0.148016674,0.152266674,0.146283340,0.178150008,0.142700007,0.144700007,0.146900007,0.143283340,0.881216709,0.576816694
2019-12-03 03:56:00,-0.056933333,-0.000000000,122.942422506,123.286055856,-0.056933333,0.180016667,0.316250015,0.672150032,0.145250007,0.148016674,0.150000007,0.146183340,0.177716675,0.143466673,0.143516673,0.145650007,0.141933340,0.882250042,0.579550028
2019-12-03 03:55:00,-0.056100000,-0.000000000,122.874389170,123.338572525,-0.056100000,0.179416667,0.312700015,0.671883365,0.147666674,0.148566674,0.150716674,0.147050007,0.178800008,0.141400007,0.144150007,0.145716674,0.140933340,0.882116709,0.574733361
2019-12-03 03:54:00,-0.056283333,-0.000000000,122.835772501,123.264172521,-0.056283333,0.179500000,0.313700015,0.672933365,0.148433340,0.149200007,0.150650007,0.147550007,0.177933342,0.142516673,0.143916674,0.145766674,0.141466673,0.878533375,0.579750028
2019-12-03 03:53:00,-0.056650000,-0.000000000,122.769439165,123.263489188,-0.056650000,0.179350000,0.315950015,0.672016699,0.147283340,0.148166674,0.150566674,0.146750007,0.177466675,0.143583340,0.143416673,0.147233340,0.141583340,0.883916709,0.573216694
2019-12-03 03:52:00,-0.581066667,-0.000000000,122.830105834,123.177372517,-0.581066667,0.686700000,0.601883362,4.863516898,0.147250007,0.145216674,0.150583340,0.145483340,0.178600008,0.143333340,0.144600007,0.145833340,0.142066673,5.007950238,0.579183361
2019-12-03 03:51:00,-1.197383333,-0.000000000,122.888655837,122.961472507,-1.197383333,1.275950000,0.938466711,9.733433796,0.147033340,0.146566674,0.153000007,0.146016674,0.180283342,0.144133340,0.144800007,0.145616674,0.141716673,9.799633799,0.577516694
2019-12-03 03:50:00,-1.199766667,-0.000000000,122.869389169,123.029622510,-1.199766667,1.277950000,0.938850045,9.748617130,0.147550007,0.147066674,0.153716674,0.145433340,0.180866675,0.142300007,0.144900007,0.144966674,0.140866673,9.814833800,0.573350027
2019-12-03 03:49:00,-1.208966667,-0.000000000,122.884655837,123.098072514,-1.208966667,1.287333333,0.939116711,9.815683800,0.147633340,0.147666674,0.153016674,0.146550007,0.181133342,0.142400007,0.143450007,0.146866674,0.141816673,9.882367136,0.576466694
2019-12-03 03:48:00,-0.793783333,-0.000000000,122.865139169,123.318622524,-0.793783333,0.890250000,0.662416698,6.533883644,0.147416674,0.147583340,0.150433340,0.147300007,0.180183342,0.142800007,0.144450007,0.146383340,0.140833340,6.662950316,0.574616694
2019-12-03 03:47:00,-0.056683333,-0.000000000,122.812055833,123.706805876,-0.056683333,0.180433333,0.314216682,0.674266699,0.146383340,0.147383340,0.150200007,0.147133340,0.176916675,0.143850007,0.144633340,0.143566673,0.141483340,0.883750042,0.578866694
2019-12-03 03:46:00,-0.056800000,-0.000000000,122.788905832,123.685672541,-0.056800000,0.179366667,0.316800015,0.672966699,0.145850007,0.148583340,0.150416674,0.146233340,0.177416675,0.142266673,0.143883340,0.144583340,0.141700007,0.880683375,0.573750027
2019-12-03 03:45:00,-0.056833333,-0.000000000,122.801372499,123.736555877,-0.056833333,0.179650000,0.316483348,0.673850032,0.146416674,0.146916674,0.149983340,0.147033340,0.176716675,0.142433340,0.143950007,0.145650007,0.141766673,0.879233375,0.576966694
2019-12-03 03:44:00,-0.056383333,-0.000000000,122.794505832,123.760355878,-0.056383333,0.179083333,0.314950015,0.671900032,0.147000007,0.148533340,0.151483341,0.146900007,0.177183342,0.143466673,0.144116674,0.145166674,0.141933340,0.878250042,0.573266694
2019-12-03 03:43:00,-0.056250000,-0.000000000,122.844105835,123.593689204,-0.056250000,0.178833333,0.314716682,0.673066699,0.147716674,0.147266674,0.151050007,0.147166674,0.178183342,0.142016673,0.142583340,0.145216674,0.140766673,0.877766708,0.572633361
2019-12-03 03:42:00,-0.056350000,-0.000000000,122.831055834,123.666005874,-0.056350000,0.180150000,0.312866682,0.672366699,0.146233340,0.148450007,0.150116674,0.145583340,0.177850008,0.141066673,0.142983340,0.145516674,0.141183340,0.884933375,0.575633361
2019-12-03 03:41:00,-0.056150000,-0.000000000,122.716155829,123.768072545,-0.056150000,0.179683333,0.312650015,0.670316699,0.147116674,0.149066674,0.152050007,0.147150007,0.177100008,0.143200007,0.144366674,0.145800007,0.141533340,0.878233375,0.578566694
2019-12-03 03:40:00,-0.056883333,-0.000000000,122.732922496,123.772689212,-0.056883333,0.179750000,0.316566682,0.672366699,0.146750007,0.148550007,0.152383341,0.147633340,0.175966675,0.143416673,0.144450007,0.146666674,0.142366673,0.879850042,0.577283361
2019-12-03 03:39:00,-0.056166667,-0.000000000,122.731822496,123.762039212,-0.056166667,0.180066667,0.312000015,0.670866699,0.147666674,0.149650007,0.150583340,0.145466674,0.177666675,0.143383340,0.145016674,0.144600007,0.142566673,0.879966708,0.579700028
2019-12-03 03:38:00,-0.056183333,-0.000000000,122.829022501,123.647655873,-0.056183333,0.179650000,0.312800015,0.671083365,0.146283340,0.146416674,0.152266674,0.147633340,0.178650008,0.142050007,0.145000007,0.146516674,0.141883340,0.880033375,0.576700027
2019-12-03 03:37:00,-0.056383333,-0.000000000,122.809089166,123.617689205,-0.056383333,0.179866667,0.313533348,0.670350032,0.146966674,0.147766674,0.149350007,0.146433340,0.177150008,0.142216673,0.145450007,0.146083340,0.141883340,0.880466708,0.578300027
2019-12-03 03:36:00,-0.056333333,-0.000000000,122.788889165,123.603789204,-0.056333333,0.179233333,0.314333348,0.671216699,0.146400007,0.147250007,0.151083341,0.146283340,0.177516675,0.143183340,0.143450007,0.145683340,0.142316673,0.882166709,0.571583360
2019-12-03 03:35:00,-0.330283333,-0.000000000,122.819489167,123.475772531,-0.330283333,0.446033333,0.466150022,2.874766803,0.148683340,0.148400007,0.151016674,0.146483340,0.179000009,0.142750007,0.143866673,0.145816674,0.141100007,3.046433478,0.575783361
2019-12-03 03:34:00,-1.196933333,-0.000000000,122.883272503,123.061155845,-1.196933333,1.274966667,0.938783378,9.722583795,0.148066674,0.147033340,0.150250007,0.147383340,0.181116675,0.141850007,0.144383340,0.145783340,0.140316673,9.788883798,0.572383361
2019-12-03 03:33:00,-1.197966667,-0.000000000,122.938389173,123.005639176,-1.197966667,1.276616667,0.938366711,9.736067129,0.147316674,0.148300007,0.151600007,0.147200007,0.182383342,0.143300007,0.146116674,0.144933340,0.140166673,9.800250465,0.578600027
2019-12-03 03:32:00,-1.200316667,-0.000000000,122.978639175,122.992889175,-1.200316667,1.279200000,0.938300045,9.759950464,0.146800007,0.147033340,0.151850007,0.146233340,0.181166675,0.143733340,0.144566674,0.145750007,0.142116673,9.821883800,0.578900027
2019-12-03 03:31:00,-1.340150000,-0.000000000,123.044555844,122.816789167,-1.340150000,1.417333333,0.944466712,10.898750518,0.146816674,0.149000007,0.153183341,0.146800007,0.181216675,0.142516673,0.143100007,0.145300007,0.142816673,10.961083854,0.580783361
2019-12-03 03:30:00,-0.175066667,-0.000000000,122.978739175,123.096555847,-0.175066667,0.292016667,0.396916686,1.615250077,0.148450007,0.147583340,0.151416674,0.147133340,0.177016675,0.142716673,0.144900007,0.146216674,0.142766673,1.806033419,0.570150027
2019-12-03 03:29:00,-0.056216667,-0.000000000,122.970222507,123.266189188,-0.056216667,0.179266667,0.313700015,0.672100032,0.145716674,0.147666674,0.150700007,0.145433340,0.179050009,0.141783340,0.145483340,0.145150007,0.141866673,0.884683375,0.571000027
2019-12-03 03:28:00,-0.056333333,-0.000000000,122.970422507,123.221989186,-0.056333333,0.179466667,0.313900015,0.672300032,0.148050007,0.147616674,0.151966674,0.144283340,0.177983342,0.141466673,0.146050007,0.145750007,0.142900007,0.883350042,0.574250027
2019-12-03 03:27:00,-0.056833333,-0.000000000,122.921239172,123.323205858,-0.056833333,0.180116667,0.315633348,0.672550032,0.146800007,0.147700007,0.150650007,0.146450007,0.177133342,0.141300007,0.144350007,0.145383340,0.139850007,0.888783376,0.573733361
2019-12-03 03:26:00,-0.056183333,-0.000000000,122.876155836,123.579972536,-0.056183333,0.179466667,0.313166682,0.671633365,0.145550007,0.147416674,0.150900007,0.147933340,0.177916675,0.142383340,0.144633340,0.144400007,0.142766673,0.881683375,0.573700027
2019-12-03 03:25:00,-0.056016667,-0.000000000,122.850022502,123.502355866,-0.056016667,0.179866667,0.311500015,0.672000032,0.147250007,0.147616674,0.151166674,0.147483340,0.177566675,0.142450007,0.143500007,0.146350007,0.140166673,0.880100042,0.579300028
2019-12-03 03:24:00,-0.136516667,-0.000000000,122.846439168,123.372639193,-0.136516667,0.223500000,0.596266695,0.671766699,0.146350007,0.730900035,0.151116674,0.145850007,0.177266675,0.142950007,0.144216674,0.144850007,0.140533340,0.874633375,0.941000045
2019-12-03 03:23:00,-0.157783333,-0.000000000,122.809472500,123.328689191,-0.157783333,0.236050000,0.668466698,0.672466699,0.147750007,0.882866709,0.151850007,0.146583340,0.178383342,0.143916674,0.143200007,0.145266674,0.140583340,0.879966708,1.038400049
2019-12-03 03:22:00,-0.158200000,-0.000000000,122.852589169,123.400705861,-0.158200000,0.236716667,0.668350032,0.670850032,0.148183340,0.885766709,0.150683340,0.145333340,0.177533342,0.142933340,0.143483340,0.145683340,0.140883340,0.879883375,1.043066716
2019-12-03 03:21:00,-0.158233333,-0.000000000,122.879205836,123.272555855,-0.158233333,0.236733333,0.668416698,0.671366699,0.146766674,0.886433375,0.150366674,0.145833340,0.176600008,0.142716673,0.144950007,0.145150007,0.141700007,0.879650042,1.044033383
2019-12-03 03:20:00,-0.159116667,-0.000000000,122.903822504,123.267539188,-0.159116667,0.237283333,0.670683365,0.670550032,0.148050007,0.888950042,0.149716674,0.147400007,0.177500008,0.142883340,0.143833340,0.146183340,0.141016673,0.883000042,1.044966716
2019-12-03 03:19:00,-0.159133333,-0.000000000,122.901939171,123.266372522,-0.159133333,0.237050000,0.671366699,0.671883365,0.146700007,0.892983376,0.149766674,0.146333340,0.177316675,0.141850007,0.144750007,0.144666674,0.141150007,0.881466709,1.044683383
2019-12-03 03:18:00,-0.159183333,-0.000000000,122.908355838,123.261889188,-0.159183333,0.237433333,0.670566699,0.671966699,0.146216674,0.894716709,0.150533340,0.146033340,0.176150008,0.143466673,0.143316673,0.145716674,0.140800007,0.883816709,1.045266716
2019-12-03 03:17:00,-0.510133333,-0.000000000,122.856372502,122.930489172,-0.510133333,0.577633333,0.764316703,3.494800166,0.147183340,0.898216709,0.151616674,0.145966674,0.178333342,0.141683340,0.142716673,0.146566674,0.142583340,3.655983507,1.051466717
2019-12-03 03:16:00,-1.300100000,-0.000000000,122.890472504,122.732439163,-1.300100000,1.333483333,0.975000046,9.744517130,0.147600007,0.900900043,0.150533340,0.145416674,0.179316675,0.142916673,0.144916674,0.144816674,0.141800007,9.809983799,1.053583383
2019-12-03 03:15:00,-1.302366667,-0.000000000,122.973639174,122.852389169,-1.302366667,1.335716667,0.975050046,9.751650463,0.147533340,0.903100043,0.153300007,0.147000007,0.180050009,0.143700007,0.144583340,0.145533340,0.140300007,9.815483800,1.056000050
2019-12-03 03:14:00,-1.310583333,-0.000000000,122.984355841,122.882322503,-1.310583333,1.344000000,0.975166713,9.813483799,0.148116674,0.906500043,0.152100007,0.145316674,0.180450009,0.143200007,0.144350007,0.146616674,0.140466673,9.880650469,1.055816717
2019-12-03 03:13:00,-0.935083333,-0.000000000,123.011255843,122.959722507,-0.935083333,0.985350000,0.851300040,6.840700325,0.146833340,0.908800043,0.150733340,0.145566674,0.180150009,0.142966673,0.144316674,0.145050007,0.141116673,6.962616997,1.063150050
2019-12-03 03:12:00,-0.161650000,-0.000000000,122.988572508,123.244355854,-0.161650000,0.239450000,0.675166699,0.671733365,0.147633340,0.913750043,0.151116674,0.146483340,0.177950008,0.141166673,0.146016674,0.145366674,0.140483340,0.880933375,1.064216717
2019-12-03 03:11:00,-0.162683333,-0.000000000,122.937955839,123.201172518,-0.162683333,0.240766667,0.675683365,0.671666699,0.145633340,0.919683377,0.150300007,0.146116674,0.177250008,0.142533340,0.146200007,0.145433340,0.141566673,0.886700042,1.069900051
2019-12-03 03:10:00,-0.164016667,-0.000000000,122.933522506,123.397489194,-0.164016667,0.240950000,0.680700032,0.672433365,0.146500007,0.922533377,0.150416674,0.146983340,0.177366675,0.146116674,0.144050007,0.145483340,0.142166673,0.885433375,1.071250051
2019-12-03 03:09:00,-0.172066667,-0.000000000,123.004005842,123.461272531,-0.172066667,0.246133333,0.699150033,0.671900032,0.146383340,0.926166711,0.150583340,0.148100007,0.177400008,0.161983341,0.144133340,0.145716674,0.140800007,0.921233377,1.076483384
2019-12-03 03:08:00,-0.172716667,-0.000000000,123.056105845,123.307072523,-0.172716667,0.247433333,0.698150033,0.671866699,0.147783340,0.931600044,0.151766674,0.146733340,0.177933342,0.163533341,0.144150007,0.144966674,0.140950007,0.929700044,1.078950051
2019-12-03 03:07:00,-0.172850000,-0.000000000,123.028822510,123.353755859,-0.172850000,0.247250000,0.699116700,0.671500032,0.148433340,0.936716711,0.151766674,0.146983340,0.178183342,0.162333341,0.143683340,0.145316674,0.140183340,0.922766710,1.084500052
2019-12-03 03:06:00,-0.173900000,-0.000000000,123.005472509,123.408255862,-0.173900000,0.247716667,0.702150033,0.672483365,0.146316674,0.942566711,0.149616674,0.145666674,0.178466675,0.162950008,0.143733340,0.146283340,0.140833340,0.924166711,1.086650052
2019-12-03 03:05:00,-0.169000000,-0.000000000,123.058505845,123.411189195,-0.169000000,0.244566667,0.690950033,0.671850032,0.147716674,0.945383378,0.150766674,0.146983340,0.178933342,0.151700007,0.145466674,0.144133340,0.142150007,0.894300042,1.090383385
2019-12-03 03:04:00,-0.168850000,-0.000000000,123.008805843,123.583472537,-0.168850000,0.244683333,0.690183366,0.685966699,0.146366674,0.947250045,0.152266674,0.144816674,0.178300008,0.142933340,0.144050007,0.144900007,0.142016673,0.894800043,1.090383385
2019-12-03 03:03:00,-0.171583333,-0.000000000,123.015089176,123.583022537,-0.171583333,0.246750000,0.695516700,0.695800033,0.147116674,0.951383379,0.150333340,0.144866674,0.177533342,0.144166674,0.144183340,0.146266674,0.142516673,0.903650043,1.097983385
2019-12-03 03:02:00,-0.182366667,-0.000000000,122.945572506,123.583655870,-0.182366667,0.256416667,0.710950034,0.696216700,0.146450007,1.043216716,0.151300007,0.146683340,0.177716675,0.142883340,0.144116674,0.145633340,0.143200007,0.905316710,1.175683389
2019-12-03 03:01:00,-0.089800000,-0.000000000,123.068139179,123.484805865,-0.089800000,0.211433333,0.381816685,0.696266700,0.146116674,0.420416687,0.151450007,0.148333340,0.178933342,0.143316673,0.146000007,0.145116674,0.141050007,0.902666710,0.813066705
2019-12-03 03:00:00,-0.061166667,-0.000000000,123.098122514,123.433222529,-0.061166667,0.181766667,0.336616683,0.696633366,0.146216674,0.148033340,0.151600007,0.146216674,0.178666675,0.141950007,0.144566674,0.147083340,0.141450007,0.900600043,0.573550027
2019-12-03 02:59:00,-0.061850000,-0.000000000,123.107955847,123.419672529,-0.061850000,0.182533333,0.339033349,0.696316700,0.147783340,0.148116674,0.151550007,0.146316674,0.178350008,0.141950007,0.143900007,0.146250007,0.140950007,0.902716710,0.577700027
2019-12-03 02:58:00,-0.061700000,-0.000000000,123.087322513,123.423405862,-0.061700000,0.181550000,0.339983349,0.694933366,0.146416674,0.148966674,0.152316674,0.145683340,0.178733342,0.143483340,0.143533340,0.146316674,0.141816673,0.899983376,0.572550027
2019-12-03 02:57:00,-0.061916667,-0.000000000,123.012539176,123.403889195,-0.061916667,0.182350000,0.339666683,0.696066700,0.146133340,0.148716674,0.151616674,0.146666674,0.178083342,0.142816673,0.144283340,0.147016674,0.140600007,0.901650043,0.577850027
2019-12-03 02:56:00,-0.061616667,-0.000000000,123.021905843,123.439422530,-0.061616667,0.181750000,0.339050016,0.695366700,0.147450007,0.147250007,0.149583340,0.145683340,0.178216675,0.141383340,0.143833340,0.145366674,0.141100007,0.903583376,0.570683360
2019-12-03 02:55:00,-1.132366667,-0.000000000,123.175422517,122.907372504,-1.132366667,1.216383333,0.904633376,9.256783773,0.148050007,0.148500007,0.153250007,0.146500007,0.180183342,0.143250007,0.143800007,0.145700007,0.140300007,9.322833776,0.574283361
2019-12-03 02:54:00,-1.203333333,-0.000000000,123.201822518,122.844389168,-1.203333333,1.282433333,0.938283378,9.791533798,0.148016674,0.146233340,0.151000007,0.146983340,0.180850009,0.143733340,0.144466674,0.146366674,0.140333340,9.857433802,0.580316694
2019-12-03 02:53:00,-1.205750000,-0.000000000,123.164722517,122.803222500,-1.205750000,1.284883333,0.938483378,9.815533800,0.147016674,0.146983340,0.151600007,0.146383340,0.181000009,0.141916673,0.144400007,0.145950007,0.143266673,9.880333803,0.580950028
2019-12-03 02:52:00,-1.206516667,-0.000000000,123.129939182,122.664855826,-1.206516667,1.284700000,0.939100045,9.831017134,0.148400007,0.147433340,0.151200007,0.147550007,0.179983342,0.142333340,0.144133340,0.145916674,0.141850007,9.896383803,0.574833361
2019-12-03 02:51:00,-1.206350000,-0.000000000,123.096839180,122.700922495,-1.206350000,1.284883333,0.938900045,9.827367133,0.148050007,0.147400007,0.151283341,0.144833340,0.181383342,0.141650007,0.144950007,0.144783340,0.140650007,9.892667137,0.577166694
2019-12-03 02:50:00,-1.206100000,-0.000000000,123.039672511,122.757655831,-1.206100000,1.284950000,0.938666711,9.821450466,0.147100007,0.148166674,0.152433341,0.147533340,0.179916675,0.143000007,0.144333340,0.146950007,0.142266673,9.886467136,0.579616694
2019-12-03 02:49:00,-1.206116667,-0.000000000,123.006839176,122.752239164,-1.206116667,1.284300000,0.939150045,9.820683800,0.146600007,0.145666674,0.152200007,0.147616674,0.179866675,0.142433340,0.142916673,0.144833340,0.140383340,9.885067136,0.576300027
2019-12-03 02:48:00,-1.206916667,-0.000000000,122.977872508,122.797422499,-1.206916667,1.285583333,0.938800045,9.821167133,0.146583340,0.148583340,0.152333341,0.147733340,0.181083342,0.143200007,0.145016674,0.145900007,0.140100007,9.887517136,0.580666694
2019-12-03 02:47:00,-1.206300000,-0.000000000,122.965505841,122.704455828,-1.206300000,1.284350000,0.939150045,9.825933800,0.148083340,0.146750007,0.151233341,0.146600007,0.180833342,0.144350007,0.144700007,0.145483340,0.141133340,9.890383803,0.575450027
2019-12-03 02:46:00,-1.207950000,-0.000000000,122.929889172,122.872555836,-1.207950000,1.286000000,0.939333378,9.825700467,0.147566674,0.146716674,0.151016674,0.145700007,0.180000009,0.143200007,0.143950007,0.146100007,0.140950007,9.891350470,0.574450027
2019-12-03 02:45:00,-1.237583333,-0.000000000,122.916655838,122.928272505,-1.237583333,1.315233333,0.940816711,10.062767145,0.146716674,0.148750007,0.151966674,0.145950007,0.180666675,0.142983340,0.143183340,0.145033340,0.141266673,10.127400481,0.571866694
2019-12-03 02:44:00,-0.569533333,-0.000000000,122.890789170,123.278672522,-0.569533333,0.674600000,0.562550027,4.760566893,0.146466674,0.147550007,0.151250007,0.144466674,0.179316675,0.143466673,0.143800007,0.145366674,0.141600007,4.912650233,0.577366694
2019-12-03 02:43:00,-0.061600000,-0.000000000,122.898822504,123.586589203,-0.061600000,0.182866667,0.337000016,0.695833366,0.147000007,0.148266674,0.150966674,0.147650007,0.177416675,0.142600007,0.144016674,0.145983340,0.142883340,0.904183376,0.578733361
2019-12-03 02:42:00,-0.061250000,-0.000000000,122.951472507,123.733855877,-0.061250000,0.182516667,0.335750016,0.695950033,0.146233340,0.149133340,0.151483341,0.146083340,0.178266675,0.142316673,0.143766673,0.146883340,0.141150007,0.900900043,0.577916694
2019-12-03 02:41:00,-0.062150000,-0.000000000,122.917555838,123.632222539,-0.062150000,0.182666667,0.340300016,0.697333366,0.146016674,0.147716674,0.151183341,0.148833340,0.177266675,0.144050007,0.144316674,0.146316674,0.142450007,0.904366710,0.576350027
