### UNIX-Timestamp, Date/Time, Discharge(Wh), Charge(Wh), Production(Wh), Consumption(Wh), Feed-in(Wh), From grid(Wh), State of Charge(%)
1578839040,12.01.2020 15:24:00,0,0,4.55,6.4,0,1.85,100
1578839220,12.01.2020 15:27:00,0,0,12.95,22.85,0,9.9,100
1578839280,12.01.2020 15:28:00,0,0,4.12,6.62,0,2.5,100
1578839520,12.01.2020 15:32:00,0,0,16,23,0,7,100
1578839640,12.01.2020 15:34:00,0,0,7.7,16.07,0,8.37,100
1578839700,12.01.2020 15:35:00,0,0,3.73,6.32,0,2.59,100
1578839760,12.01.2020 15:36:00,4.83,0,3.53,6.3,2.06,0,100
1578840000,12.01.2020 15:40:00,44.8,0,9.73,26.27,28.26,0,100
1578840060,12.01.2020 15:41:00,7.75,0,2.22,7.95,2.02,0,100
1578840240,12.01.2020 15:44:00,23.9,0,5.4,19.4,9.9,0,100
1578840300,12.01.2020 15:45:00,7.12,0,1.67,6.25,2.54,0,100
1578840360,12.01.2020 15:46:00,6.28,0,1.72,4.95,3.05,0,99
1578840480,12.01.2020 15:48:00,0,0,3.6,4.17,0,0.57,99
1578840600,12.01.2020 15:50:00,0,0,4.03,6.43,0,2.4,99
1578840720,12.01.2020 15:52:00,0,0,4.67,6.27,0,1.6,99
1578840780,12.01.2020 15:53:00,0,0,2.55,2.15,0.4,0,99
1578840900,12.01.2020 15:55:00,0,0,5.8,4.23,1.57,0,99
1578841020,12.01.2020 15:57:00,0,0,6.1,4.1,2,0,99
1578841080,12.01.2020 15:58:00,0,0,3.37,2.02,1.35,0,99
1578841140,12.01.2020 15:59:00,0,0,3.77,1.93,1.84,0,99
1578841320,12.01.2020 16:02:00,0,0,6.95,6.25,0.7,0,99
1578841380,12.01.2020 16:03:00,0,0,2.27,2.08,0.19,0,99
1578841440,12.01.2020 16:04:00,0,0,2.43,2.05,0.38,0,99
1578841560,12.01.2020 16:06:00,0,0,3.97,2.1,1.87,0,99
1578841620,12.01.2020 16:07:00,0,0,1.97,0.93,1.04,0,99
1578841740,12.01.2020 16:09:00,0,0,6.4,1.67,4.73,0,99
1578841980,12.01.2020 16:13:00,0,13.33,13.93,3.27,0,2.67,99
1578842040,12.01.2020 16:14:00,0,3.33,3.55,0.78,0,0.56,99
1578842460,12.01.2020 16:21:00,0,0,2.43,1.97,0.46,0,99
1578842580,12.01.2020 16:23:00,0,0,4.27,4.07,0.2,0,99
1578842640,12.01.2020 16:24:00,0,0,1.95,2.08,0,0.13,99
1578842880,12.01.2020 16:28:00,0,0,7.13,13.67,0,6.54,99
1578842940,12.01.2020 16:29:00,0,0,1.77,3.43,0,1.66,99
1578843180,12.01.2020 16:33:00,0,0,5.87,13.8,0,7.93,99
1578843240,12.01.2020 16:34:00,0,0,1.47,3.48,0,2.01,99
1578843480,12.01.2020 16:38:00,0,0,4.07,13.6,0,9.53,99
1578843900,12.01.2020 16:45:00,6.72,0,0.63,3.45,3.9,0,99
1578843960,12.01.2020 16:46:00,4.95,0,0.63,3.05,2.53,0,99
1578844020,12.01.2020 16:47:00,0,0,0.65,2.43,0,1.78,99
1578844080,12.01.2020 16:48:00,0,0,0.58,2.42,0,1.84,99
1578844200,12.01.2020 16:50:00,0,0,1.07,4.63,0,3.56,99
1578844260,12.01.2020 16:51:00,0,0,0.55,2.35,0,1.8,99
1578844380,12.01.2020 16:53:00,0,0,1.03,4.73,0,3.7,99
1578844560,12.01.2020 16:56:00,22.65,0,1.55,13.25,10.95,0,99
1578844800,12.01.2020 17:00:00,20.67,0,1.93,13.53,9.07,0,98
1578844860,12.01.2020 17:01:00,7.37,0,0.45,7.1,0.72,0,98
1578845100,12.01.2020 17:05:00,142.8,0,1.67,146.87,0,2.4,98
1578845160,12.01.2020 17:06:00,29.38,0,0.4,30.67,0,0.89,96
1578845580,12.01.2020 17:13:00,13.58,0,0.37,14.95,0,1,96
1578845700,12.01.2020 17:15:00,25.23,0,0.7,25.8,0.13,0,95
1578845940,12.01.2020 17:19:00,26.13,0,1.4,14.53,13,0,95
1578846000,12.01.2020 17:20:00,8.55,0,0.35,3.92,4.98,0,95
1578846060,12.01.2020 17:21:00,10.03,0,0.35,3.98,6.4,0,95
1578846120,12.01.2020 17:22:00,10.03,0,0.35,3.98,6.4,0,95
1578846180,12.01.2020 17:23:00,7.92,0,0.35,5.27,3,0,95
1578846240,12.01.2020 17:24:00,6.67,0,0.35,5.63,1.39,0,95
1578846420,12.01.2020 17:27:00,20,0,1.05,16.8,4.25,0,94
1578846480,12.01.2020 17:28:00,6.67,0,0.35,5.58,1.44,0,94
1578846540,12.01.2020 17:29:00,7.38,0,0.35,5.58,2.15,0,94
1578846720,12.01.2020 17:32:00,22.85,0,1.05,16.75,7.15,0,94
1578846780,12.01.2020 17:33:00,7.28,0,0.35,5.5,2.13,0,94
1578846840,12.01.2020 17:34:00,6.92,0,0.35,5.28,1.99,0,94
1578846900,12.01.2020 17:35:00,7,0,0.35,4.35,3,0,94
1578846960,12.01.2020 17:36:00,6.87,0,0.33,4.22,2.98,0,94
1578847080,12.01.2020 17:38:00,14.5,0,0.7,8.8,6.4,0,94
1578847140,12.01.2020 17:39:00,6.8,0,0.35,4.42,2.73,0,94
1578847260,12.01.2020 17:41:00,14.23,0,0.7,9.07,5.86,0,93
1578847380,12.01.2020 17:43:00,13.33,0,0.7,11.6,2.43,0,93
1578847440,12.01.2020 17:44:00,6.72,0,0.35,6.68,0.39,0,93
1578847500,12.01.2020 17:45:00,7.42,0,0.33,5.87,1.88,0,93
1578847560,12.01.2020 17:46:00,17.13,0,0.35,17.82,0,0.34,93
1578847980,12.01.2020 17:53:00,7.12,0,0.35,6.4,1.07,0,92
1578848100,12.01.2020 17:55:00,15,0,0.7,12.53,3.17,0,92
1578848160,12.01.2020 17:56:00,7.5,0,0.35,6.3,1.55,0,92
1578848220,12.01.2020 17:57:00,6.67,0,0.35,6.32,0.7,0,92
1578848280,12.01.2020 17:58:00,6.75,0,0.35,6.3,0.8,0,92
1578848340,12.01.2020 17:59:00,6.67,0,0.35,6.68,0.34,0,92
1578848400,12.01.2020 18:00:00,6.95,0,0.35,7.17,0.13,0,92
1578848520,12.01.2020 18:02:00,13.9,0,0.67,15.2,0,0.63,92
1578848700,12.01.2020 18:05:00,20,0,1.05,22.4,0,1.35,90
1578848820,12.01.2020 18:07:00,13.33,0,0.67,16.07,0,2.07,90
1578849000,12.01.2020 18:10:00,20.15,0,1,20.2,0.95,0,90
1578849060,12.01.2020 18:11:00,6.87,0,0.35,6.75,0.47,0,90
1578849120,12.01.2020 18:12:00,6.8,0,0.33,6.77,0.36,0,90
1578849480,12.01.2020 18:18:00,6.78,0,0.35,6.15,0.98,0,90
1578849600,12.01.2020 18:20:00,14.6,0,0.7,10.93,4.37,0,89
1578849660,12.01.2020 18:21:00,6.67,0,0.33,5.55,1.45,0,89
1578849780,12.01.2020 18:23:00,13.43,0,0.7,12.2,1.93,0,89
1578849900,12.01.2020 18:25:00,13.83,0,0.7,11.03,3.5,0,89
1578850020,12.01.2020 18:27:00,14.07,0,0.67,10.67,4.07,0,89
1578850080,12.01.2020 18:28:00,6.67,0,0.35,5.5,1.52,0,89
1578850200,12.01.2020 18:30:00,13.9,0,0.7,10.83,3.77,0,89
1578850260,12.01.2020 18:31:00,6.83,0,0.35,5.42,1.76,0,89
1578850380,12.01.2020 18:33:00,15.6,0,0.7,10.67,5.63,0,88
1578850440,12.01.2020 18:34:00,7.22,0,0.35,5.37,2.2,0,88
1578850560,12.01.2020 18:36:00,14.57,0,0.7,11.1,4.17,0,88
1578850620,12.01.2020 18:37:00,6.75,0,0.35,3.9,3.2,0,88
1578850680,12.01.2020 18:38:00,8.05,0,0.32,3.6,4.77,0,88
1578850740,12.01.2020 18:39:00,6.47,0,0.28,3.47,3.28,0,88
1578850800,12.01.2020 18:40:00,6.7,0,0.35,3.62,3.43,0,88
1578850860,12.01.2020 18:41:00,7.75,0,0.35,3.63,4.47,0,88
1578850920,12.01.2020 18:42:00,7.05,0,0.35,3.6,3.8,0,88
1578851100,12.01.2020 18:45:00,21.15,0,1.05,13.65,8.55,0,87
1578851160,12.01.2020 18:46:00,6.7,0,0.35,4.68,2.37,0,87
1578851220,12.01.2020 18:47:00,6.78,0,0.35,4.78,2.35,0,87
1578851280,12.01.2020 18:48:00,6.8,0,0.35,4.78,2.37,0,87
1578851340,12.01.2020 18:49:00,6.8,0,0.35,4.8,2.35,0,87
1578851520,12.01.2020 18:52:00,20.4,0,1.05,14.35,7.1,0,87
1578851580,12.01.2020 18:53:00,6.67,0,0.35,4.85,2.17,0,87
1578851820,12.01.2020 18:57:00,28.13,0,1.4,19.87,9.66,0,87
1578851880,12.01.2020 18:58:00,7.5,0,0.35,4.97,2.88,0,86
1578852060,12.01.2020 19:01:00,22.5,0,1.05,14.85,8.7,0,86
1578852120,12.01.2020 19:02:00,6.87,0,0.35,4.98,2.24,0,86
1578852180,12.01.2020 19:03:00,6.88,0,0.35,4.98,2.25,0,86
1578852360,12.01.2020 19:06:00,20.1,0,1.05,15.45,5.7,0,86
1578852420,12.01.2020 19:07:00,6.72,0,0.35,5.2,1.87,0,86
1578852600,12.01.2020 19:10:00,20.35,0,1.05,15.1,6.3,0,86
1578852660,12.01.2020 19:11:00,6.67,0,0.35,4.98,2.04,0,86
1578852900,12.01.2020 19:15:00,26.67,0,1.4,20.2,7.87,0,84
1578853020,12.01.2020 19:17:00,14.5,0,0.7,9.93,5.27,0,84
1578853080,12.01.2020 19:18:00,6.92,0,0.35,4.02,3.25,0,84
1578853140,12.01.2020 19:19:00,7.55,0,0.35,3.8,4.1,0,84
1578853200,12.01.2020 19:20:00,6.87,0,0.35,3.67,3.55,0,84
1578853260,12.01.2020 19:21:00,6.87,0,0.35,3.82,3.4,0,84
1578853320,12.01.2020 19:22:00,6.75,0,0.35,3.95,3.15,0,84
1578853920,12.01.2020 19:32:00,30.53,0,1.4,21.53,10.4,0,83
1578854100,12.01.2020 19:35:00,14.35,0,1.05,9.4,6,0,83
1578854220,12.01.2020 19:37:00,8.57,0,0.7,8.33,0.94,0,83
1578854280,12.01.2020 19:38:00,5.08,0,0.35,3.52,1.91,0,83
1578854340,12.01.2020 19:39:00,0.17,0,0.35,3.32,0,2.8,83
1578854400,12.01.2020 19:40:00,6.58,0,0.35,3.13,3.8,0,83
1578854760,12.01.2020 19:46:00,19.55,0,0.35,19.15,0.75,0,82
1578855000,12.01.2020 19:50:00,66.87,0,1.4,75.6,0,7.33,81
1578855360,12.01.2020 19:56:00,32.55,0,0.37,32.55,0.37,0,80
1578855420,12.01.2020 19:57:00,23.17,0,0.35,22.4,1.12,0,80
1578855480,12.01.2020 19:58:00,15.37,0,0.35,17.13,0,1.41,80
1578855720,12.01.2020 20:02:00,60,0,1.4,67.73,0,6.33,78
1578855780,12.01.2020 20:03:00,15,0,0.37,16.87,0,1.5,78
1578855840,12.01.2020 20:04:00,15,0,0.35,16.83,0,1.48,78
1578855900,12.01.2020 20:05:00,15,0,0.35,16.85,0,1.5,78
1578855960,12.01.2020 20:06:00,15,0,0.35,16.92,0,1.57,78
1578856020,12.01.2020 20:07:00,15,0,0.35,16.82,0,1.47,77
1578856080,12.01.2020 20:08:00,15,0,0.35,16.9,0,1.55,77
1578856140,12.01.2020 20:09:00,15,0,0.35,16.85,0,1.5,77
1578856380,12.01.2020 20:13:00,60,0,1.4,64.27,0,2.87,77
1578856440,12.01.2020 20:14:00,7.7,0,0.35,6.32,1.73,0,77
1578856500,12.01.2020 20:15:00,7.87,0,0.35,5,3.22,0,77
1578856860,12.01.2020 20:21:00,7.97,0,0.35,4.58,3.74,0,76
1578857040,12.01.2020 20:24:00,23.35,0,1,12.95,11.4,0,76
1578857160,12.01.2020 20:26:00,16.4,0,0.7,6.3,10.8,0,76
1578857400,12.01.2020 20:30:00,0,0,1.33,7,0,5.67,76
1578857460,12.01.2020 20:31:00,0,0,0.35,5.68,0,5.33,76
1578857640,12.01.2020 20:34:00,45,0,1.05,49.55,0,3.5,75
1578857760,12.01.2020 20:36:00,30,0,0.73,32.9,0,2.17,75
1578857820,12.01.2020 20:37:00,15.08,0,0.35,16.45,0,1.02,75
1578857880,12.01.2020 20:38:00,15.2,0,0.35,16.42,0,0.87,75
1578857940,12.01.2020 20:39:00,15.45,0,0.35,16.38,0,0.58,75
1578858000,12.01.2020 20:40:00,15.7,0,0.35,16.38,0,0.33,73
1578858420,12.01.2020 20:47:00,16.08,0,0.35,16.32,0.11,0,73
1578858540,12.01.2020 20:49:00,32.43,0,0.7,33.03,0.1,0,72
1578858660,12.01.2020 20:51:00,31.67,0,0.7,34.27,0,1.9,72
1578858720,12.01.2020 20:52:00,15.72,0,0.35,17.3,0,1.23,72
1578859080,12.01.2020 20:58:00,15.05,0,0.35,17.28,0,1.88,71
1578859140,12.01.2020 20:59:00,15,0,0.37,17.35,0,1.98,71
1578859200,12.01.2020 21:00:00,15,0,0.35,17.35,0,2,71
1578859800,12.01.2020 21:10:00,62,0,1.4,23.73,39.67,0,70
1578859860,12.01.2020 21:11:00,15.47,0,0.37,3.38,12.46,0,69
1578859920,12.01.2020 21:12:00,15.58,0,0.35,3.38,12.55,0,69
1578859980,12.01.2020 21:13:00,16.05,0,0.37,3.1,13.32,0,69
1578860040,12.01.2020 21:14:00,5.8,0,0.35,2.75,3.4,0,69
1578860100,12.01.2020 21:15:00,0,0,0.37,1.85,0,1.48,69
1578860160,12.01.2020 21:16:00,0,0,0.37,1.55,0,1.18,69
1578860280,12.01.2020 21:18:00,0,0,0.7,3.07,0,2.37,69
1578860340,12.01.2020 21:19:00,0,0,0.37,1.53,0,1.16,69
1578860760,12.01.2020 21:26:00,6.92,0,0.35,7.83,0,0.56,69
1578860940,12.01.2020 21:29:00,21.15,0,1.05,23.4,0,1.2,69
1578861060,12.01.2020 21:31:00,14.4,0,0.73,15.57,0,0.44,67
1578861300,12.01.2020 21:35:00,5.53,0,1.47,36.2,0,29.2,67
1578861660,12.01.2020 21:41:00,7.22,0,0.35,8.6,0,1.03,67
1578861720,12.01.2020 21:42:00,7.53,0,0.35,8.78,0,0.9,67
1578861780,12.01.2020 21:43:00,6.78,0,0.35,8.9,0,1.77,67
1578861840,12.01.2020 21:44:00,7.12,0,0.35,8.95,0,1.48,67
1578861900,12.01.2020 21:45:00,8.13,0,0.37,8.97,0,0.47,67
1578862080,12.01.2020 21:48:00,0,0,1.05,8.15,0,7.1,67
1578862140,12.01.2020 21:49:00,0,0,0.35,2.63,0,2.28,67
1578862260,12.01.2020 21:51:00,0,0,0.73,5.33,0,4.6,67
1578862320,12.01.2020 21:52:00,1.08,0,0.37,2.97,0,1.52,67
1578862380,12.01.2020 21:53:00,1.22,0,0.35,2.72,0,1.15,67
1578862440,12.01.2020 21:54:00,0,0,0.35,2.83,0,2.48,67
1578862800,12.01.2020 22:00:00,0,0,0.35,2.5,0,2.15,67
1578862920,12.01.2020 22:02:00,0,0,0.7,4.93,0,4.23,67
1578862980,12.01.2020 22:03:00,0,0,0.35,2.3,0,1.95,67
1578863040,12.01.2020 22:04:00,0,0,0.35,1.42,0,1.07,67
1578863280,12.01.2020 22:08:00,0,0,1.4,5.4,0,4,67
1578863340,12.01.2020 22:09:00,0,0,0.35,1.37,0,1.02,67
1578863400,12.01.2020 22:10:00,0,0,0.33,1.35,0,1.02,66
1578863460,12.01.2020 22:11:00,0,0,0.35,1.37,0,1.02,66
1578863520,12.01.2020 22:12:00,0,0,0.35,1.35,0,1,66
1578863580,12.01.2020 22:13:00,0,0,0.35,1.37,0,1.02,66
1578863640,12.01.2020 22:14:00,0,0,0.35,1.37,0,1.02,66
1578863760,12.01.2020 22:16:00,0,0,0.7,2.63,0,1.93,66
1578863820,12.01.2020 22:17:00,0,0,0.35,1.35,0,1,66
1578863880,12.01.2020 22:18:00,0,0,0.35,1.37,0,1.02,66
1578863940,12.01.2020 22:19:00,0,0,0.35,1.37,0,1.02,66
1578864000,12.01.2020 22:20:00,0,0,0.35,1.35,0,1,66
1578864120,12.01.2020 22:22:00,0,0,0.7,2.7,0,2,66
1578864180,12.01.2020 22:23:00,0,0,0.35,1.33,0,0.98,66
1578864240,12.01.2020 22:24:00,0,0,0.33,1.32,0,0.99,66
1578864300,12.01.2020 22:25:00,0,0,0.35,1.32,0,0.97,66
1578864480,12.01.2020 22:28:00,0,0,1.05,4.1,0,3.05,66
1578864600,12.01.2020 22:30:00,0,0,0.7,4.3,0,3.6,66
1578864660,12.01.2020 22:31:00,0,0,0.35,2.33,0,1.98,66
1578864840,12.01.2020 22:34:00,0,0,1.1,7.4,0,6.3,66
1578864900,12.01.2020 22:35:00,0,0,0.37,2.5,0,2.13,66
1578864960,12.01.2020 22:36:00,0,0,0.37,2.5,0,2.13,66
1578865140,12.01.2020 22:39:00,0,0,1.05,7.4,0,6.35,66
1578865200,12.01.2020 22:40:00,0,0,0.35,2.52,0,2.17,66
1578865380,12.01.2020 22:43:00,0,0,1.05,7.5,0,6.45,66
1578865440,12.01.2020 22:44:00,0,0,0.35,2.47,0,2.12,66
1578865620,12.01.2020 22:47:00,0,0,1.05,7.45,0,6.4,66
1578865680,12.01.2020 22:48:00,0,0,0.35,2.52,0,2.17,66
1578865740,12.01.2020 22:49:00,0,0,0.35,2.48,0,2.13,66
1578865860,12.01.2020 22:51:00,0,0,0.73,3.2,0,2.47,66
1578866220,12.01.2020 22:57:00,0,0,0.37,1.42,0,1.05,66
1578866280,12.01.2020 22:58:00,0,0,0.37,1.38,0,1.01,66
1578866340,12.01.2020 22:59:00,0,0,0.37,1.38,0,1.01,66
1578866400,12.01.2020 23:00:00,0,0,0.35,1.37,0,1.02,66
1578866460,12.01.2020 23:01:00,0,0,0.35,1.37,0,1.02,66
1578866700,12.01.2020 23:05:00,0,0,1.4,5.47,0,4.07,66
1578866820,12.01.2020 23:07:00,0,0,0.7,2.7,0,2,66
1578866880,12.01.2020 23:08:00,0,0,0.35,1.37,0,1.02,66
1578866940,12.01.2020 23:09:00,0,0,0.35,1.33,0,0.98,66
1578867120,12.01.2020 23:12:00,0,0,1.05,3.95,0,2.9,66
1578867240,12.01.2020 23:14:00,0,0,0.7,2.67,0,1.97,66
1578867300,12.01.2020 23:15:00,0,0,0.35,1.3,0,0.95,66
1578867540,12.01.2020 23:19:00,0,0,1.4,9.4,0,8,66
1578867900,12.01.2020 23:25:00,0,0,0.35,2.4,0,2.05,66
1578868140,12.01.2020 23:29:00,0,0,1.4,9.53,0,8.13,66
1578868200,12.01.2020 23:30:00,0,0,0.37,2.37,0,2,66
1578868320,12.01.2020 23:32:00,0,0,0.7,4.67,0,3.97,66
1578868380,12.01.2020 23:33:00,0,0,0.35,2.32,0,1.97,66
1578868440,12.01.2020 23:34:00,0,0,0.35,2.3,0,1.95,66
1578868560,12.01.2020 23:36:00,0,0,0.7,4.53,0,3.83,66
1578868620,12.01.2020 23:37:00,0,0,0.35,1.8,0,1.45,66
1578868800,12.01.2020 23:40:00,0,0,1.05,3.6,0,2.55,66
1578868860,12.01.2020 23:41:00,0,0,0.35,1.23,0,0.88,66
1578868920,12.01.2020 23:42:00,0,0,0.35,1.2,0,0.85,66
1578868980,12.01.2020 23:43:00,0,0,0.35,1.2,0,0.85,66
1578869040,12.01.2020 23:44:00,0,0,0.35,1.2,0,0.85,66
1578869100,12.01.2020 23:45:00,0,0,0.35,1.18,0,0.83,66
1578869160,12.01.2020 23:46:00,0,0,0.35,1.2,0,0.85,66
1578869220,12.01.2020 23:47:00,0,0,0.35,1.2,0,0.85,66
1578869280,12.01.2020 23:48:00,0,0,0.35,1.17,0,0.82,66
1578869340,12.01.2020 23:49:00,0,0,0.35,1.18,0,0.83,66
1578869400,12.01.2020 23:50:00,0,0,0.37,1.2,0,0.83,66
1578869460,12.01.2020 23:51:00,0,0,0.35,1.18,0,0.83,66
1578869520,12.01.2020 23:52:00,0,0,0.35,1.2,0,0.85,66
1578869580,12.01.2020 23:53:00,0,0,0.35,1.18,0,0.83,66
1578869640,12.01.2020 23:54:00,0,0,0.35,1.18,0,0.83,66
1578869700,12.01.2020 23:55:00,0,0,0.35,1.15,0,0.8,66
1578869940,12.01.2020 23:59:00,0,0,1.4,4.4,0,3,66
1578870000,13.01.2020 00:00:00,0,0,0.35,1.12,0,0.77,66
1578870180,13.01.2020 00:03:00,0,0,1.05,4.45,0,3.4,66
1578870240,13.01.2020 00:04:00,0,0,0.37,1.87,0,1.5,66
1578870480,13.01.2020 00:08:00,0,0,1.4,8.93,0,7.53,66
1578870540,13.01.2020 00:09:00,0,0,0.35,2.23,0,1.88,66
1578870720,13.01.2020 00:12:00,0,0,1.05,6.75,0,5.7,66
1578870780,13.01.2020 00:13:00,0,0,0.35,2.27,0,1.92,66
1578872520,13.01.2020 00:42:00,0,0,0.37,1.08,0,0.71,66
1578872580,13.01.2020 00:43:00,0,0,0.37,1.08,0,0.71,66
1578872640,13.01.2020 00:44:00,0,0,0.37,1.08,0,0.71,66
1578872760,13.01.2020 00:46:00,0,0,0.73,2.2,0,1.47,66
1578872820,13.01.2020 00:47:00,0,0,0.37,1.07,0,0.7,66
1578872940,13.01.2020 00:49:00,0,0,0.73,2.63,0,1.9,66
1578873000,13.01.2020 00:50:00,0,0,0.35,1.78,0,1.43,66
1578873120,13.01.2020 00:52:00,0,0,0.7,4.23,0,3.53,66
1578873180,13.01.2020 00:53:00,0,0,0.35,2.18,0,1.83,66
1578873300,13.01.2020 00:55:00,0,0,0.73,4.43,0,3.7,66
1578873360,13.01.2020 00:56:00,0,0,0.37,2.22,0,1.85,66
1578873480,13.01.2020 00:58:00,0,0,0.73,4.47,0,3.74,66
1578873540,13.01.2020 00:59:00,0,0,0.37,2.22,0,1.85,66
1578873660,13.01.2020 01:01:00,0,0,0.7,4.47,0,3.77,66
1578873720,13.01.2020 01:02:00,0,0,0.37,2.22,0,1.85,66
1578873840,13.01.2020 01:04:00,0,0,0.7,4.33,0,3.63,66
1578873900,13.01.2020 01:05:00,0,0,0.35,2.15,0,1.8,66
1578874020,13.01.2020 01:07:00,0,0,0.73,4.27,0,3.54,66
1578874080,13.01.2020 01:08:00,0,0,0.37,2.05,0,1.68,66
1578874140,13.01.2020 01:09:00,0,0,0.37,1.13,0,0.76,66
1578874200,13.01.2020 01:10:00,0,0,0.37,1.07,0,0.7,66
1578874260,13.01.2020 01:11:00,0,0,0.37,1.08,0,0.71,66
1578874440,13.01.2020 01:14:00,0,0,1.1,3.2,0,2.1,66
1578874500,13.01.2020 01:15:00,0,0,0.35,1.08,0,0.73,66
1578874860,13.01.2020 01:21:00,0,0,0.37,1.05,0,0.68,66
1578875040,13.01.2020 01:24:00,0,0,1.1,3.25,0,2.15,66
1578875100,13.01.2020 01:25:00,0,0,0.35,1.07,0,0.72,66
1578875880,13.01.2020 01:38:00,0,0,0.73,4.33,0,3.6,66
1578876000,13.01.2020 01:40:00,0,0,0.7,4.43,0,3.73,66
1578876120,13.01.2020 01:42:00,0,0,0.7,4.4,0,3.7,66
1578876360,13.01.2020 01:46:00,0,0,1.4,8.87,0,7.47,66
1578876480,13.01.2020 01:48:00,0,0,0.7,4.37,0,3.67,66
1578876540,13.01.2020 01:49:00,0,0,0.35,2.1,0,1.75,66
1578876660,13.01.2020 01:51:00,0,0,0.7,4.23,0,3.53,66
1578876720,13.01.2020 01:52:00,0,0,0.35,2.12,0,1.77,66
1578876840,13.01.2020 01:54:00,0,0,0.7,2.2,0,1.5,66
1578876960,13.01.2020 01:56:00,0,0,0.73,2.17,0,1.44,66
1578877080,13.01.2020 01:58:00,0,0,0.7,2.13,0,1.43,66
1578877260,13.01.2020 02:01:00,0,0,1.1,3.2,0,2.1,66
1578877380,13.01.2020 02:03:00,0,0,0.73,2.17,0,1.44,66
1578877440,13.01.2020 02:04:00,0,0,0.37,1.08,0,0.71,66
1578877500,13.01.2020 02:05:00,0,0,0.37,1.07,0,0.7,66
1578877560,13.01.2020 02:06:00,0,0,0.37,1.07,0,0.7,66
1578877680,13.01.2020 02:08:00,0,0,0.7,2.13,0,1.43,66
1578877740,13.01.2020 02:09:00,0,0,0.35,1.08,0,0.73,66
1578877860,13.01.2020 02:11:00,0,0,0.7,2.1,0,1.4,66
1578877920,13.01.2020 02:12:00,0,0,0.35,1.07,0,0.72,66
1578878040,13.01.2020 02:14:00,0,0,0.73,2.1,0,1.37,66
1578878100,13.01.2020 02:15:00,0,0,0.37,1.07,0,0.7,66
1578878340,13.01.2020 02:19:00,0,0,1.47,4.87,0,3.4,66
1578878400,13.01.2020 02:20:00,0,0,0.37,1.68,0,1.31,66
1578878640,13.01.2020 02:24:00,0,0,1.47,8.73,0,7.26,66
1578878700,13.01.2020 02:25:00,0,0,0.35,2.18,0,1.83,66
1578878820,13.01.2020 02:27:00,0,0,0.7,4.4,0,3.7,66
1578878880,13.01.2020 02:28:00,0,0,0.37,2.18,0,1.81,66
1578878940,13.01.2020 02:29:00,0,0,0.35,2.2,0,1.85,66
1578879000,13.01.2020 02:30:00,0,0,0.37,2.22,0,1.85,66
1578879120,13.01.2020 02:32:00,0,0,0.73,4.3,0,3.57,66
1578879180,13.01.2020 02:33:00,0,0,0.37,2.12,0,1.75,66
1578879360,13.01.2020 02:36:00,0,0,1.1,6.3,0,5.2,66
1578879420,13.01.2020 02:37:00,0,0,0.37,2.13,0,1.76,66
1578879660,13.01.2020 02:41:00,0,0,1.47,4.27,0,2.8,66
1578879720,13.01.2020 02:42:00,0,0,0.35,1.07,0,0.72,66
1578879960,13.01.2020 02:46:00,0,0,1.47,4.2,0,2.73,66
1578880020,13.01.2020 02:47:00,0,0,0.37,1.07,0,0.7,66
1578880200,13.01.2020 02:50:00,0,0,1.1,3.25,0,2.15,66
1578880260,13.01.2020 02:51:00,0,0,0.37,1.07,0,0.7,66
1578880440,13.01.2020 02:54:00,0,0,1.05,3.2,0,2.15,66
1578880500,13.01.2020 02:55:00,0,0,0.37,1.1,0,0.73,66
1578880680,13.01.2020 02:58:00,0,0,1.1,3.2,0,2.1,66
1578880800,13.01.2020 03:00:00,0,0,0.73,2.1,0,1.37,66
1578881040,13.01.2020 03:04:00,0,0,1.47,5.33,0,3.86,66
1578881100,13.01.2020 03:05:00,0,0,0.35,1.78,0,1.43,66
1578881460,13.01.2020 03:11:00,0,0,0.37,2.2,0,1.83,65
1578881520,13.01.2020 03:12:00,0,0,0.37,2.2,0,1.83,65
1578881760,13.01.2020 03:16:00,0,0,1.47,8.6,0,7.13,65
1578881880,13.01.2020 03:18:00,0,0,0.7,4.2,0,3.5,65
1578881940,13.01.2020 03:19:00,0,0,0.35,2.1,0,1.75,65
1578882060,13.01.2020 03:21:00,0,0,0.7,4.2,0,3.5,65
1578882120,13.01.2020 03:22:00,0,0,0.35,1.6,0,1.25,65
1578882300,13.01.2020 03:25:00,0,0,1.1,3.2,0,2.1,65
1578882360,13.01.2020 03:26:00,0,0,0.37,1.05,0,0.68,65
1578882720,13.01.2020 03:32:00,0,0,0.37,1.07,0,0.7,65
1578882840,13.01.2020 03:34:00,0,0,0.7,2.17,0,1.47,65
1578883380,13.01.2020 03:43:00,0,0,1.47,4.13,0,2.66,65
1578883440,13.01.2020 03:44:00,0,0,0.37,1.05,0,0.68,65
1578883800,13.01.2020 03:50:00,0,0,0.37,2.22,0,1.85,65
1578884160,13.01.2020 03:56:00,0,0,0.37,2.18,0,1.81,65
1578884280,13.01.2020 03:58:00,0,0,0.73,4.4,0,3.67,65
1578884340,13.01.2020 03:59:00,0,0,0.37,2.15,0,1.78,65
1578884460,13.01.2020 04:01:00,0,0,0.73,4.23,0,3.5,65
1578884880,13.01.2020 04:08:00,0,0,0.73,2.17,0,1.44,65
